ID,Author,Channel,Content Length,Content
558868685960511500,Commander Dodo,general,10,Good night
558868703052169226,LethalTootsiePop,general,2,gn
558868705459699717,FormulatedMathematic,general,26,Ball sweat is fuckin gross
558868741073666048,FormulatedMathematic,general,25,That’s he moral for today
558868756181417994,LethalTootsiePop,general,38,balls clinging to thighs in the summer
558868757003501599,Pokécord,pokecord,0,
558868769070645289,Timmy Failure,general,14,I got it in pe
558868843607490575,LethalTootsiePop,general,53,and you gotta walk weird for a little to unstick them
558868843662147584,Timmy Failure,general,9,My pp big
558868844823707648,Pokécord,pokecord,0,
558868891657306127,Timmy Failure,general,7,I swear
558868970501832709,Spriy,general,31,<:gregyikes:504708094245339136>
558868995533701121,Spankious,general,2,:(
558869002764419081,Puffle,general,79,Listen if I decide to keep the dick I still yeet the fucking balls off fuck 'em
558869051359625218,LethalTootsiePop,general,25,yeet them in the dumpster
558869058599256065,Timmy Failure,general,3,Gay
558869094477201416,LethalTootsiePop,general,35,dumpster diving find some testicles
558869110256304149,ImmortalLucario,general,4,lmao
558869113494306816,GuyIsWater,general,23,rule #1: no nsfwNLNLhmmmm
558869117625565209,FormulatedMathematic,general,51,Actually I’m pretty sure less balls = more straight
558869141784625155,ImmortalLucario,general,38,im gonna be nutting all over the place
558869167432794112,Spankious,general,54,i remember i was friends with a trap on instagram once
558869185959297024,docwombat,general,2,ok
558869199238201365,Spankious,general,48,he sent me thigh pics and ass pics with his dick
558869225997991936,Spankious,general,12,it was weird
558869228606849025,LethalTootsiePop,general,65,less balls = less chance of balls touching other balls = less gay
558869242175422474,docwombat,general,3,wtf
558869272592384000,ImmortalLucario,general,4,lmao
558869284906860551,FormulatedMathematic,general,7,exactly
558869320294203422,Chris1445,general,2,Oh
558869340506816522,GuyIsWater,general,30,what if holly hills had a dick
558869362392694794,ImmortalLucario,general,3,hot
558869375189516299,LethalTootsiePop,general,16,holly hills trap
558869390142078976,Puffle,general,26,I'm gonna fuckin' say this
558869407485394955,Spriy,general,4,greg
558869431015571466,Spriy,general,5,g a y
558869452217778189,Puffle,general,83,Greg seems like the type to break up with Holly if she turned out to be a transgirl
558869460208058398,GuyIsWater,general,4,no u
558869500712189982,ImmortalLucario,general,68,okay so im like 80 percent certain rebecca has a bigger dick than me
558869520144662558,LethalTootsiePop,boxbot,4,b!cd
558869523189727232,BoxBot,boxbot,40,<@523683195061796875> -> Your cooldowns:
558869534644109314,LethalTootsiePop,boxbot,3,b!u
558869543015940106,LethalTootsiePop,boxbot,3,b!t
558869552855908382,BoxBot,boxbot,321,<@523683195061796875> -> <:common_c:414196911499902991><:common_o:414196911768076289><:common_m:414196911336062976><:common_m:414196911336062976><:common_o:414196911768076289><:common_n:414196911105507359> **wooden_arrow** and <:exp:430736413156179988> **10 EXP** received! You may use this command again in **01:00:00**.
558869553904353320,BoxBot,boxbot,24,<@523683195061796875> ->
558869568798326794,ImmortalLucario,general,34,i probably shouldnt have said that
558869574674546699,Timmy Failure,general,32,Why is everyone in this chat gay
558869574984925185,ImmortalLucario,general,4,fuck
558869585093459988,BoxBot,boxbot,200,<@523683195061796875> -> ✅ Congratulations! **Dreamcast** was the correct answer. You have been rewarded with:NL<:common_box:429436007050641418> `common_box` **x1**NL<:exp:430736413156179988> **5 EXP**.
558869585106042881,ImmortalLucario,general,4,fuck
558869586334711829,Pokécord,pokecord,0,
558869588713013268,ImmortalLucario,general,4,fuck
558869592513183789,ImmortalLucario,general,4,fuck
558869594803273753,Spankious,general,7,yeah___
558869595864301619,ImmortalLucario,general,4,fuck
558869600746602517,LethalTootsiePop,boxbot,12,b!use common
558869609818750998,Spankious,general,13,stop spamming
558869612842713098,BoxBot,boxbot,364,<@523683195061796875> -> <:ultrarare_u:414201683703496714><:ultrarare_l:414201682596069376><:ultrarare_t:414201683225214976><:ultrarare_r:414201682935808022><:ultrarare_a:414201682952716288>     <:ultrarare_r:414201682935808022><:ultrarare_a:414201682952716288><:ultrarare_r:414201682935808022><:ultrarare_e:414201682709184513> **.308_winchester_bullet** received!
558869627267055616,Spriy,general,43,🇬 🅰 🇾 🇬 <:gregsupercool:504757421445742602>
558869637996216367,LethalTootsiePop,boxbot,7,b!daily
558869646187429890,BoxBot,boxbot,113,<@523683195061796875> -> You have received <:rare_box:429436006966755334> `rare_box` **x1** as your daily reward.
558869650130337792,Puffle,general,27,Shut the fuck up DJ Heffley
558869657449398273,LethalTootsiePop,boxbot,10,b!use rare
558869663832866825,BoxBot,boxbot,359,<@523683195061796875> -> <:ultrarare_u:414201683703496714><:ultrarare_l:414201682596069376><:ultrarare_t:414201683225214976><:ultrarare_r:414201682935808022><:ultrarare_a:414201682952716288>     <:ultrarare_r:414201682935808022><:ultrarare_a:414201682952716288><:ultrarare_r:414201682935808022><:ultrarare_e:414201682709184513> **.44_magnum_bullet** received!
558869684523630592,GuyIsWater,general,42,okay so i'm 95% finished uninstalling life
558869689938346022,Puffle,general,22,Go twist a record ugly
558869728530268210,LethalTootsiePop,boxbot,19,b!attack .44 magnum
558869733882068992,BoxBot,boxbot,24,**Finding victim(s)...**
558869740718784512,GuyIsWater,general,5,!rank
558869741742063628,MEE6,general,0,
558869792082362370,king of no one,spam,5,!rank
558869793378402315,MEE6,spam,0,
558869816447074305,king of no one,spam,7,le epic
558869823812141066,docwombat,general,22,damn almost sex number
558869855592382466,LethalTootsiePop,general,5,!rank
558869857051869195,MEE6,general,0,
558869872612868119,Timmy Failure,general,4,Yeah
558869883337834517,LethalTootsiePop,general,5,fuck'
558869931152769035,LethalTootsiePop,general,32,how are 18 people in front of me
558869966942765059,PotassiumLover,general,0,
558869973146271755,LethalTootsiePop,general,38,list 18 people that are higher than me
558869991798079498,LethalTootsiePop,general,13,what the hell
558870016569638922,LethalTootsiePop,general,0,
558870078658183219,Timmy Failure,general,9,Wtf Susie
558870110262263814,Spriy,general,36,how does one spill milk on their ass
558870110920507392,Spankious,general,45,i've whacked off to furry porn more than once
558870132592607242,WalterClements3232,general,39,theres only 15 people in front of fetus
558870164553072641,LethalTootsiePop,general,5,!rank
558870166096707594,MEE6,general,0,
558870166126198794,Pokécord,pokecord,0,
558870178889465856,LethalTootsiePop,general,5,no 18
558870253145423872,WalterClements3232,general,54,on the mee6 website it still shows people who are gone
558870271990431767,ImmortalLucario,general,10,what timmy
558870341804359680,Spankious,general,9,Sneak 100
558870354961891329,ImmortalLucario,general,33,<@499771809038598145> what'd i do
558870363073937442,WalterClements3232,general,38,those people are vac_ yaboah_ and dert
558870423308337152,WalterClements3232,general,21,it was ohnos nickname
558870451330220042,WalterClements3232,general,15,"susie_ i swear
558870471496695818,Timmy Failure,general,49,<@!262781088500285440> why do you like furry porn
558870495169085470,ImmortalLucario,general,6,i dont
558870496418988042,WalterClements3232,general,10,she doesnt
558870515633356800,WalterClements3232,general,20,thats another person
558870552522129409,WalterClements3232,general,28,that got banned  awhile back
558870576416948225,WalterClements3232,general,30,and the source of the soup pic
558870592301039647,Timmy Failure,general,5,PROOF
558870639944007684,Timmy Failure,general,2,Oh
558870680540676126,Timmy Failure,general,12,That’s uhoh?
558870701260668958,Timmy Failure,general,2,Oh
558870718343938078,Timmy Failure,general,7,Ok then
558870746219282442,Spriy,general,31,<:gregyikes:504708094245339136>
558870877006069762,LethalTootsiePop,general,23,that soup was nasty tho
558870896400531486,WalterClements3232,general,0,
558870927203368960,LethalTootsiePop,general,31,it was like vegetables in water
558870960980230155,LethalTootsiePop,general,22,NO NSFW OH GOD OH FUCK
558870975400116234,Timmy Failure,general,25,Did any of y’all taste it
558870975098257409,ImmortalLucario,general,7,ewwwwww
558871041422917643,WalterClements3232,general,30,that has to be microwaved soup
558871052202016768,LethalTootsiePop,general,26,its like watered down puke
558871085546733578,Chris1445,general,0,
558871087681896458,Timmy Failure,general,35,The more I look at it it looks fine
558871097760546816,WalterClements3232,general,26,its in a plastic container
558871143709147156,LethalTootsiePop,general,11,yeah i gues
558871173299961867,Spriy,general,19,cancer in soup form
558871175887847459,Pokécord,pokecord,0,
558871210612752384,LethalTootsiePop,general,47,12 30 am and slowly losing the ability rto type
558871241738420226,WalterClements3232,general,47,theres bits in it that look like scrambled eggs
558871245903626280,Timmy Failure,general,3,Rto
558871311003156510,Timmy Failure,general,18,It looks like corn
558871323560902676,Timmy Failure,general,3,Eww
558871457535361045,Spankious,general,3,mmm
558871495397605385,Spankious,general,32,im glad nobody saw my confession
558871518839439371,Timmy Failure,general,10,Stop spank
558871519732957195,Pokécord,pokecord,0,
558871532353355795,Timmy Failure,general,6,Please
558871571511377921,Chris1445,general,5,I did
558871577974931463,Timmy Failure,general,12,You scare me
558871626914201626,Spankious,general,0,
558871670014607361,Spankious,general,5,wacky
558871690516627456,Timmy Failure,general,13,*SHIT SOUNDS*
558871748875911192,Timmy Failure,general,10,*FLUSHHHH*
558871824142958603,WalterClements3232,general,126,Just to remind you_ Spankious got creampied by Susanna_ also known as <@!262781088500285440>_ on the night of february 1_ 2019
558871879163838476,Spankious,general,26,it was a feminine creampie
558871882473144322,Timmy Failure,general,34,Ok I gotta do something real quick
558871892921024522,WalterClements3232,general,14,good times vro
558871894745677835,Timmy Failure,general,3,Bye
558871894426779651,Pokécord,pokecord,0,
558871926487908362,Spriy,general,1,🎊
558872021027782668,ImmortalLucario,general,64,It was a feminine cream pie with my girly cum from my girly cock
558872057983533057,Spriy,general,5,🅱 🇾 🇪
558872105416917023,WalterClements3232,general,41,didnt you decide you were a girl in march
558872129169260575,ImmortalLucario,general,3,Yes
558872149385936897,WalterClements3232,general,5,then_
558872212678115338,PotassiumLover,general,3,wow
558872218793410619,ImmortalLucario,general,39,Walter this is why you’re the worst mod
558872250464337921,PotassiumLover,general,53,right now is not the right time to check this discord
558872266671259648,ImmortalLucario,general,24,You actually suck walter
558872285264478209,PotassiumLover,general,27,ill see yall in the morning
558872291908255744,PotassiumLover,general,9,goodnight
558872319846514722,WalterClements3232,general,6,walter
558872362674683906,ImmortalLucario,general,12,Šùçk mÿ wëęñ
558872601041043467,Spankious,general,21,i didn't even like it
558993359918858261,>~{ᏩᎡᎪNᎠ}~<,general,0,
558993432815730691,>~{ᏩᎡᎪNᎠ}~<,general,0,
558993647375220739,>~{ᏩᎡᎪNᎠ}~<,general,12,Yeet my anus
558993670657802260,>~{ᏩᎡᎪNᎠ}~<,general,15,No one is awake
558993672209825796,Lodonerry,general,4,lmao
558993676425101348,Pokécord,pokecord,0,
558993695995592705,Lodonerry,general,4,lmoa
558993700638687245,Lodonerry,general,4,LMAO
558993707534385162,Lodonerry,general,3,LOL
558993709853704205,>~{ᏩᎡᎪNᎠ}~<,general,8,**LMAO**
558993735350878209,>~{ᏩᎡᎪNᎠ}~<,general,8,**LMAO**
558993761464483860,Lodonerry,general,10,***LMAO***
558993801881059330,Lodonerry,general,31,lmao is little letters for life
558994268665151489,>~{ᏩᎡᎪNᎠ}~<,general,16,“Little letters”
558994270103797781,Pokécord,pokecord,0,
558994304677314571,>~{ᏩᎡᎪNᎠ}~<,general,25,I think I meant lowercase
558994351695593482,Lodonerry,general,26,little letters > lowercase
558994370318172181,raki,general,4,lmao
558994420569997313,>~{ᏩᎡᎪNᎠ}~<,general,0,
558994490669531167,>~{ᏩᎡᎪNᎠ}~<,general,25,proof there’s a god^^^^^^
558994589361504256,>~{ᏩᎡᎪNᎠ}~<,general,65,<@117361819022131206> hi raki_ make sure to have a good day today
558994617995886612,raki,spam,5,!rank
558994619296382978,MEE6,spam,0,
558994664502329413,raki,general,14,Thank you Leon
558994683817361431,Lodonerry,general,22,hey im in that picture
558994712762122300,>~{ᏩᎡᎪNᎠ}~<,general,11,Yes you are
558994717707206671,Lodonerry,general,41,lmoa my shitty twisted wizard member days
558994742864773120,>~{ᏩᎡᎪNᎠ}~<,general,9,Haha yeah
558994788368646145,>~{ᏩᎡᎪNᎠ}~<,general,0,
558994802696257536,>~{ᏩᎡᎪNᎠ}~<,general,7,Old pfp
558994871784833026,>~{ᏩᎡᎪNᎠ}~<,general,0,
558994922229989378,>~{ᏩᎡᎪNᎠ}~<,general,4,Lmao
558994954928521217,raki,general,5,Muurp
558995046158958594,>~{ᏩᎡᎪNᎠ}~<,general,0,
558995174861307905,>~{ᏩᎡᎪNᎠ}~<,general,27,Leon be like: **Communism**
558995176102690817,Pokécord,pokecord,0,
558995502419410953,>~{ᏩᎡᎪNᎠ}~<,spam,5,!rank
558995503497347088,MEE6,spam,0,
558995532018876426,>~{ᏩᎡᎪNᎠ}~<,spam,14,Stupid liberal
558995559315275778,>~{ᏩᎡᎪNᎠ}~<,spam,7,!levels
558995561760423943,MEE6,spam,131,Go check **Discord of a Wimpy Kid**'s leaderboard here https://mee6.xyz/leaderboard/477823719331463169. <:WINK6:403540173566115840>
558996413472571422,Lodonerry,general,54,<@!523930253769572373> should i go back to the old pfp
558996469474918400,>~{ᏩᎡᎪNᎠ}~<,general,3,Nah
558996503524409344,Lodonerry,general,10,why though
558996512458145813,Lodonerry,general,18,is this one better
558996834392080386,>~{ᏩᎡᎪNᎠ}~<,general,3,Idk
558996849059561502,>~{ᏩᎡᎪNᎠ}~<,general,16,Do what you want
558996880588275722,Lodonerry,general,12,just tell me
558997026843394049,raki,general,0,
558997028345085964,Pokécord,pokecord,0,
558997049916522526,raki,general,13,What the fuck
558997306049953840,>~{ᏩᎡᎪNᎠ}~<,general,8,**LMAO**
559002283879301141,monkey,general,0,
559002535008927774,Lodonerry,general,19,"We aren't related"
559002630437994537,sertghoom,general,0,
559002635294736385,sertghoom,general,16,I like this card
559002669927366667,Glitzerate,general,14,kinda nice man
559002678039150602,monkey,general,10,that’s gay
559002687060967426,sertghoom,general,24,It was my first full art
559002708753907712,monkey,general,2,oh
559002782066016272,MEE6,r-lodeddiper,0,
559003181271482368,AeroPuffin,general,3,Gah
559003313807556608,AeroPuffin,general,63,Wait_ that was in response to an earlier post.NLNLNice work_ mate
559003317792014346,MEE6,r-fuckmanny,0,
559004040655142912,Harold McGrady,general,119,so I was walking down the street...and I saw manny fighting garfield...but gardield was losing_i waz crying so much oml
559004685915127858,Glitzerate,general,3,oml
559004810855186442,w334,general,30,I bet Hitler had a scat fetish
559004822456500261,Glitzerate,r-garfriends,17,jon's penis shows
559004843126161409,Glitzerate,r-garfriends,3,lol
559005048206524427,ᴋᴇᴀʏ™/Hidendra69,memes,0,
559005075390070819,samy,general,0,
559005080670568461,Lodonerry,general,18,what the fuck w334
559005100476203018,samy,general,23,That's my favorite card
559005176418140160,Lodonerry,general,80,<@!430337131593072640> <@!349980985070321664> <@!523930253769572373> Skribbl.io?
559005204582891520,MEE6,r-lodeddiper,0,
559005323722096662,Glitzerate,general,3,hmm
559005399165042689,Glitzerate,general,8,dont tea
559005434644660229,Glitzerate,general,33,dont really have time for that rn
559005464067571712,Glitzerate,general,35,I gotta eat and get ready and stuff
559005483319558144,Glitzerate,general,17,maybe later today
559005753344524309,Glitzerate,mannyhate,23,Oh my fucking god manny
559005771593940994,Glitzerate,mannyhate,9,you bitch
559005892230774826,w334,general,9,No thanks
559006009478086658,Lodonerry,general,5,aight
559006010665074693,Pokécord,pokecord,0,
559006073491816474,Lodonerry,general,79,im gonna be sleeping anyways by the time you guys get back from school and shit
559006786582216707,w334,general,18,It’s a Saturday rn
559007770460815393,Harold McGrady,general,1,^
559007925515845642,w334,general,67,It must be boring when everyone in the Western Hemisphere is asleep
559008102972915713,Lodonerry,general,4,true
559008104403173377,Pokécord,pokecord,0,
559008137785376769,Lodonerry,general,47,it's also boring when tomorrow is school for me
559008149739405342,Lodonerry,general,3,fml
559008282925203464,VesperCire,general,24,good morning Krusty Krew
559008302034321419,Chad,memes,2,Ok
559009194565435394,Harold McGrady,general,6,mornin
559009255273922571,Harold McGrady,r-lodeddiper,6,repost
559009256695922689,Pokécord,pokecord,0,
559009939381813248,w334,general,11,Howdy y’all
559010105362874368,Glitzerate,memes,4,damn
559010801030266882,w334,general,0,
559010995142393856,Lodonerry,general,22,i used her as nait vro
559011389931257867,Glitzerate,general,3,LOL
559012570367787028,WalterClements3232,general,0,
559012799255412736,w334,general,3,wtf
559013031317733415,Glitzerate,general,23,That's kinda quirky doe
559013033280536586,Pokécord,pokecord,0,
559013043338739726,Glitzerate,general,1,😳
559016040370143249,LethalTootsiePop,general,0,
559021135606317070,Hehe_Bruhmoment,memes,5,Harsh
559021153176518656,WalterClements3232,general,33,<@355450557885972480> waddup bruh
559021204376256514,w334,general,13,Howdy new kid
559021206762684427,Hehe_Bruhmoment,general,14,Yooo sup homie
559021300937523230,Hehe_Bruhmoment,general,32,How you say been going for y’all
559021306096648203,Pokécord,pokecord,0,
559021349230608384,w334,general,4,Good
559021350589562902,MrDilkington,general,96,He's a real guy_ but he's most known for The Ricky Gervais Show_ which later got animated by HBO
559021385385639936,ImmortalLucario,general,72,<@!492213435212365825> believes that all minorities should be eradicated
559021444273668096,Pokécord,pokecord,0,
559021458194432020,WalterClements3232,general,15,i am a minority
559021520668721172,ImmortalLucario,general,11,Yeah and..?
559021541464080384,w334,general,48,Walter supported the Japanese after Pearl Harbor
559021603548168192,Chris1445,general,52,Sorry Walter_ but it must be done... *Snaps fingers*
559021632123830272,WalterClements3232,general,2,??
559021717851209741,w334,general,25,(he’s killing you walter)
559021860654678016,w334,general,30,British people kinda wacky doe
559021982885085214,MEE6,welcome,45,**Hehe_Bruhmoment#3947** left. What a ploopy!
559022261085012029,anthrax addict,colonization,60,<@!183377229097598977> 3 into infastructure 2 into expansion
559022276410867725,w334,general,70,We should take over the uk just like they did to us over 400 years ago
559022663969013776,MrDilkington,general,35,Lets all do it after the Queen dies
559022693593251843,MrDilkington,general,14,So on 50 years
559022702812463107,w334,general,19,Lets kill the queen
559022743052484608,Lodonerry,general,4,yall
559022758839844865,Lodonerry,general,15,im going to die
559022780838969384,w334,general,2,No
559022802276188160,w334,general,22,The queen is gonna die
559022898774278158,Lodonerry,general,4,fool
559022924011536395,Lodonerry,general,15,I AM the queen.
559022931951353857,Lodonerry,general,4,also
559023061475655682,WalterClements3232,general,16,make that yo pfp
559029573124358144,WalterClements3232,general,45,time to bitch about my stupid head-ass friend
559031011938140201,WalterClements3232,general,0,
559031117420691498,Alex_ I think.,general,18,but now my pp hurt
559031141496258560,WalterClements3232,general,31,nibbas askin the real questions
559031470988066818,WalterClements3232,general,0,
559031582082727946,John Lennon from roatmeal,general,52,Why does my Asshole feel like I shided when I didn’t
559031658829840385,WalterClements3232,general,24,how do peoplle have anal
559031688471248916,John Lennon from roatmeal,general,7,Oh wait
559031720825847819,John Lennon from roatmeal,general,17,This isn’t google
559031738798702594,WalterClements3232,general,24,wont that hurt like shit
559031796398817283,PotassiumLover,general,38,sexual tension described in 3 messages
559031828804010004,Chris1445,general,31,Yeah_ thats why people use lube
559031937268711424,MEE6,r-lodeddiper,0,
559031997440458755,John Lennon from roatmeal,general,49,Richard Nixon trolls libtards by breaking the law
559031999097208844,Pokécord,pokecord,0,
559032221319692308,John Lennon from roatmeal,general,29,Remember the election of 1960
559032260192501800,Hydra Bob,r-lodeddiper,71,I'm knew here so I don't know if I should ping safety patrol but I will
559032284116942888,Hydra Bob,r-lodeddiper,22,<@&477827166097113089>
559032341054619648,John Lennon from roatmeal,general,55,It was John Fortnite Kennedy vs Richard Minecraft Nixon
559032414274322488,raki,r-lodeddiper,25,You pinged the right guys
559032422839222295,raki,r-lodeddiper,7,Removed
559032809340010521,Hydra Bob,r-lodeddiper,7,Niiiice
559033590315221023,Glitzerate,general,19,I'm confused walter
559033863008157696,Glitzerate,general,2,oh
559034370355101716,WalterClements3232,general,8,sPEAK UP
559034792100888578,Alex_ I think.,general,90,*angrily crushes your skull into a pulp*leave the building please_ the store is now closed
559034897486970881,MEE6,r-lodeddiper,0,
559035013333647400,WalterClements3232,general,15,poo poo oatmeal
559035944754216960,Alex_ I think.,general,15,shut up sellout
559035945974759446,Pokécord,pokecord,0,
559035957123219456,>~{ᏩᎡᎪNᎠ}~<,general,2,ok
559035959983865881,WalterClements3232,general,52,drop be like: walter me chupo el pene pa agarrar mod
559035995144716289,Alex_ I think.,general,41,sellouts are not allowed to have opinions
559036029621764114,Glitzerate,general,15,is drop spanish
559036040686600212,Puffle,general,23,Sellouts have NO RIGHTS
559036063407013908,>~{ᏩᎡᎪNᎠ}~<,general,33,Mods be like: **Brussel sprouts**
559036078540193832,MEE6,welcome,152,Hey <@82909965466992640>_ welcome to the **Discord of a Wimpy Kid**! Enjoy your stay! Make sure to read the <#477826997310193675> and have a great time!
559036109481574400,Glitzerate,general,33,everytwo be like : yo quiero pene
559036140389138433,>~{ᏩᎡᎪNᎠ}~<,general,0,
559036151529472008,MrDilkington,general,66,He's prolly busy_ who else's gonna jack him for 12 hours straight?
559036162199650307,Glitzerate,general,4,oops
559036174342291476,Glitzerate,general,19,he shot the hostage
559036389560156170,Chris1445,general,47,Nah_ pretty sure this place is for Dork Diaries
559036394664755248,Glitzerate,general,4,shit
559036395738365987,>~{ᏩᎡᎪNᎠ}~<,general,33,<@82909965466992640> this is raki
559037261333659668,>~{ᏩᎡᎪNᎠ}~<,general,0,
559037265985404928,ImmortalLucario,general,15,AAAAAAAAAAAAAAA
559037281864908811,>~{ᏩᎡᎪNᎠ}~<,general,13,Shut up susie
559037707674714112,VesperCire,general,5,o yea
559038090719658030,>~{ᏩᎡᎪNᎠ}~<,general,2,No
559038103818469385,>~{ᏩᎡᎪNᎠ}~<,general,15,You can’t leave
559038133069676555,>~{ᏩᎡᎪNᎠ}~<,general,11,Don’t do it
559038198827974657,Alex_ I think.,general,73,i can talk about middle school girls being hot because I'm in 8th grade 😎
559038212580966420,WalterClements3232,general,52,that one time doof didnt get any messages in 5 hours
559038231304339476,>~{ᏩᎡᎪNᎠ}~<,general,1,F
559038252116475905,ImmortalLucario,general,36,Drop bans Susie 2_ electric boogaloo
559038270055645184,>~{ᏩᎡᎪNᎠ}~<,general,2,NO
559038308890705942,>~{ᏩᎡᎪNᎠ}~<,general,23,NO LEAVING BITCH NUGGET
559038373512347668,WalterClements3232,general,17,you fucking donut
559038464193200130,Alex_ I think.,general,163,seriously yesterday this chick dropped he pencils in the isle next to mine and some chick went in MY isle and was picking them up from under the desk next to mine.
559038494211702794,Alex_ I think.,general,16,Great view_ 8/10
559038504818966561,Sneaky,general,7,so uhhh
559038521780862976,Sneaky,general,23,what's a forwards manny
559038532510023700,Sneaky,general,22,and how can it hurt me
559038549953871882,>~{ᏩᎡᎪNᎠ}~<,general,37,<@!306456142022967307> is a pedophile
559038597890834432,Alex_ I think.,general,52,<@!523930253769572373>  She's 3 months older than me
559038621794041907,>~{ᏩᎡᎪNᎠ}~<,general,6,To bad
559038640265887761,ImmortalLucario,general,86,<@!492213435212365825> if you leave the serve forever I’ll let you fuck my future tits
559038654396497933,WalterClements3232,general,10,still pedo
559038673065213955,>~{ᏩᎡᎪNᎠ}~<,general,1,^
559038695471185930,WalterClements3232,general,27,deal <@!262781088500285440>
559038712240144394,>~{ᏩᎡᎪNᎠ}~<,general,3,Yes
559038720045744138,MEE6,welcome,48,**WalterClements3232#8159** left. What a ploopy!
559038732041322496,>~{ᏩᎡᎪNᎠ}~<,general,18,I want it on video
559038767118417970,ImmortalLucario,general,4,Okay
559038784671318052,>~{ᏩᎡᎪNᎠ}~<,general,37,WALTER WONT BE MOD WHEN HE COMES BACK
559038797682049024,>~{ᏩᎡᎪNᎠ}~<,general,12,HAHAHAHAHQHA
559038801037754368,ImmortalLucario,general,21,Walter Susie sex tape
559038815357108235,>~{ᏩᎡᎪNᎠ}~<,general,3,yes
559038827973443584,друг,general,9,hiya guys
559038837972533258,>~{ᏩᎡᎪNᎠ}~<,general,23,I’ll post it on pornhub
559038838287368192,ImmortalLucario,general,10,HAHAHAHAHA
559038839830872064,Alex_ I think.,general,68,<@!262781088500285440>  if you don't leave i'll send u some estrogen
559038865164337162,ImmortalLucario,general,4,Okay
559038879445811200,Sneaky,pokecord,16,p!catch hariyama
559038879999721477,Pokécord,pokecord,68,Congratulations <@82909965466992640>! You caught a level 1 Hariyama!
559038882264514562,>~{ᏩᎡᎪNᎠ}~<,general,21,That’s quite the deal
559038892356010000,Sneaky,pokecord,7,niiiice
559038914975891457,друг,general,14,send me some t
559038930435964949,Sneaky,pokecord,27,NOOOO i missed driftloon :(
559038951088979983,Alex_ I think.,general,103,<@!492213435212365825>  if you don't leave I'll send your girly ass some testosterone you fucking bitch
559039070110613522,>~{ᏩᎡᎪNᎠ}~<,general,7,He left
559039110732447752,Alex_ I think.,general,4,damn
559039115144986629,друг,general,24,***___send some t ___***
559039148330057728,Alex_ I think.,general,29,so he'll be a bitch forever 😔
559039180085133322,ImmortalLucario,general,13,Send estrogen
559039181280641032,Pokécord,pokecord,0,
559039216521052181,MEE6,welcome,153,Hey <@492213435212365825>_ welcome to the **Discord of a Wimpy Kid**! Enjoy your stay! Make sure to read the <#477826997310193675> and have a great time!
559039228730671116,>~{ᏩᎡᎪNᎠ}~<,general,2,no
559039228768681994,друг,general,17,send testosterone
559039239610957845,>~{ᏩᎡᎪNᎠ}~<,general,1,^
559039252026097666,ImmortalLucario,general,6,Please
559039273114796040,друг,general,9,pleath___
559039290680672293,>~{ᏩᎡᎪNᎠ}~<,general,24,Walter is yellow now lol
559039319747330049,>~{ᏩᎡᎪNᎠ}~<,general,21,<@492213435212365825>
559039329641693184,ImmortalLucario,general,41,<@492213435212365825> no tit fuck for you
559039371152719892,>~{ᏩᎡᎪNᎠ}~<,general,15,WALTER IS GREEN
559039384901517312,>~{ᏩᎡᎪNᎠ}~<,general,12,GREEN WALTER
559039417604505610,>~{ᏩᎡᎪNᎠ}~<,general,16,**GREEN WALTER**
559039425447723018,WalterClements3232,general,20,time t bitch to drop
559039446100606978,>~{ᏩᎡᎪNᎠ}~<,general,2,No
559039458968731659,>~{ᏩᎡᎪNᎠ}~<,general,13,Stay this way
559039481185828883,>~{ᏩᎡᎪNᎠ}~<,general,11,Green bitch
559039488085590026,ImmortalLucario,general,36,Hahahahagahagahagahajdhahahahssahaha
559039535691071495,>~{ᏩᎡᎪNᎠ}~<,general,12,GREEN WALTER
559039537012146181,Pokécord,pokecord,0,
559039546055196693,ImmortalLucario,general,58,Jajajajajajsjajajajajajajajajajajajajajajajajajajajajajaja
559039587285073970,>~{ᏩᎡᎪNᎠ}~<,general,17,^^^^^^^^^^^^^^^^^
559039758613872665,>~{ᏩᎡᎪNᎠ}~<,general,33,<@492213435212365825> green bitch
559039775261196302,ImmortalLucario,general,3,Heh
559039777706606612,WalterClements3232,general,61,came back when i realized the tits will probably be too small
559039778322907159,John Lennon from roatmeal,general,70,^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
559039778746662915,Pokécord,pokecord,0,
559039828797161489,>~{ᏩᎡᎪNᎠ}~<,general,22,The tits will be large
559039857356177426,ImmortalLucario,general,15,I want b c or d
559039865392594953,John Lennon from roatmeal,spam,5,!rank
559039867737210911,MEE6,spam,0,
559039928735105064,>~{ᏩᎡᎪNᎠ}~<,general,57,I just realized I can’t leave or else I will lose sellout
559039964663382017,>~{ᏩᎡᎪNᎠ}~<,general,2,DD
559040020439105537,>~{ᏩᎡᎪNᎠ}~<,r-fuckmanny,22,<@&477827166097113089>
559040030568349696,ImmortalLucario,general,19,No Leon don’t leave
559040051108118552,>~{ᏩᎡᎪNᎠ}~<,general,7,I won’t
559040055901945867,друг,general,5,leave
559040075967758351,>~{ᏩᎡᎪNᎠ}~<,general,2,No
559040080287891466,друг,general,7,jk bruh
559040085434302466,Pokécord,pokecord,0,
559040141000179752,ImmortalLucario,general,55,If you leave I’ll pound your ass with my tiny girl dick
